date,AAPL,MSFT,AMZN,JNJ,XOM,BRK-B,JPM,GOOGL,GOOG,SPX
2011/10/24,405.77,27.19,237.61,64.73,80.17,77.24,34.57,596.42,596.421,1254.1899
2011/10/25,397.77,26.81,227.15,63.69,79.44,75.74,33.49,583.16,583.161,1229.05
2011/10/26,400.6,26.59,198.4,64.49,81.07,78.02,34.18,586.31,586.311,1242
2011/10/27,404.69,27.25,206.78,65.3,81.88,79.895,36.67,598.67,598.671,1284.59
2011/10/28,404.95,26.98,217.32,65.6,81.48,79.96,36.69,600.14,600.141,1285.09
2011/10/31,404.78,26.63,213.51,64.39,78.09,77.86,34.76,592.64,592.641,1253.3
2011/11/1,396.51,25.99,212.105,63.38,75.94,75.52,32.71,578.65,578.651,1218.28
2011/11/2,397.41,26.01,215.62,63.64,77.37,77.49,33.64,584.82,584.821,1237.9
2011/11/3,403.07,26.53,218.29,64.34,78.86,78.82,34.38,597.5,597.501,1261.15
2011/11/4,400.24,26.25,216.48,64.12,78.52,77.24,33.97,596.14,596.141,1253.23
2011/11/7,399.73,26.8,217,64,79.35,77.1,34.24,608.33,608.331,1261.12
2011/11/8,406.23,27.16,217.99,64.86,79.76,78.16,35.02,612.34,612.341,1275.92
2011/11/9,395.28,26.2,211.22,63.53,77.39,75.4,32.54,600.95,600.9511,1229.1
2011/11/10,385.22,26.28,210.79,64.12,78.7,75.99,32.74,595.08,595.081,1239.7
2011/11/11,384.62,26.91,217.39,65.25,79.72,76.97,33.28,608.35,608.351,1263.85
2011/11/14,379.26,26.76,218.93,64.91,78.96,75.86,32.55,613,613.001,1251.78
2011/11/15,388.83,26.74,217.83,64.99,79.09,75.93,32.7,616.56,616.5611,1257.8101
2011/11/16,384.77,26.07,211.99,64.4,78.25,74.67,31.47,611.47,611.4711,1236.91
2011/11/17,377.41,25.54,204.52,63.94,77.86,74.3,30.49,600.87,600.871,1216.13
2011/11/18,374.94,25.3,197.14,63.85,77.9,75.37,30.62,594.88,594.881,1215.65
2011/11/21,369.01,25,189.25,62.94,76.91,74.32,29.91,580.94,580.941,1192.98
2011/11/22,376.51,24.79,192.34,62.9,76.03,74.36,29.41,580,580.001,1188.04
2011/11/23,366.99,24.47,188.99,61.99,74.58,72.75,28.38,570.11,570.111,1161.79
2011/11/25,363.57,24.3,182.399,61.27,73.9,72.89,28.48,563,563.001,1158.67
2011/11/28,376.12,24.87,194.15,62.37,75.84,75.48,29.16,588.19,588.191,1192.55
2011/11/29,373.2,24.84,188.39,62.78,76.93,75.13,28.56,582.93,582.931,1195.1899
2011/11/30,382.2,25.58,192.29,64.72,80.44,78.76,30.97,599.39,599.391,1246.96
2011/12/1,387.93,25.28,197.13,64.45,79.79,77.81,30.46,613.77,613.771,1244.58
2011/12/2,389.7,25.22,196.03,63.47,79.79,77.44,32.33,620.36,620.361,1244.28
2011/12/5,393.01,25.7,196.24,63.36,80.45,78.11,33.51,625.65,625.6511,1257.08
2011/12/6,390.95,25.66,191.99,63.49,80.82,78.15,33.23,623.77,623.7711,1258.47
2011/12/7,389.09,25.6,195.32,64.45,81.08,78.72,34,623.39,623.3911,1261.01
2011/12/8,390.66,25.4,190.48,63.78,79.87,76.94,32.22,616.05,616.0511,1234.35
2011/12/9,393.62,25.7,193.03,64.53,81.34,77.61,33.18,627.42,627.4211,1255.1899
2011/12/12,391.84,25.51,189.52,63.51,80.05,76.27,32.04,625.39,625.3911,1236.47
2011/12/13,388.81,25.76,180.51,63.36,80.53,75.86,31.29,625.63,625.6311,1225.73
2011/12/14,380.19,25.59,180.21,63.18,79.44,75.52,31.51,618.07,618.0711,1211.8199
2011/12/15,378.94,25.56,181.26,64,80.03,74.9,31.76,619.54,619.5411,1215.75
2011/12/16,381.02,26,181.26,64.3,80.16,75.13,31.89,625.96,625.9611,1219.66
2011/12/19,382.21,25.53,179.33,63.53,79.53,74.04,30.7,621.83,621.8311,1205.35
2011/12/20,395.95,26.025,182.52,64.52,82,76.1,32.21,630.37,630.3711,1241.3
2011/12/21,396.445,25.76,174.35,64.96,83.12,76.22,32.32,625.82,625.8211,1243.72
2011/12/22,398.55,25.81,179.03,65.18,84.29,76.89,33.45,629.7,629.7011,1254
2011/12/23,403.33,26.03,177.28,65.98,85.22,77.74,33.57,633.14,633.1411,1265.33
2011/12/27,406.53,26.04,176.27,66.02,85.28,77.23,33.03,640.25,640.2511,1265.4301
2011/12/28,402.64,25.82,173.89,65.45,84.18,76.52,32.65,639.7,639.7011,1249.64
2011/12/29,405.12,26.02,173.86,65.88,85.27,76.9,33.42,642.4,642.4011,1263.02
2011/12/30,405,25.96,173.1,65.58,84.76,76.3,33.25,645.9,645.9011,1257.6
2012/1/3,411.23,26.765,179.03,65.88,86,77.68,34.98,665.41,665.4111,1277.0601
2012/1/4,413.44,27.4,177.51,65.48,86.02,76.8,34.95,668.28,668.2812,1277.3
2012/1/5,418.03,27.68,177.61,65.4,85.76,76.93,35.68,659.01,659.0111,1281.0601
2012/1/6,422.4,28.105,182.61,64.83,85.12,76.39,35.36,650.02,650.0211,1277.8101
2012/1/9,421.73,27.74,178.56,64.93,85.5,76.29,35.3,622.46,622.461,1280.7
2012/1/10,423.24,27.84,179.34,65.2,85.72,77.42,36.05,623.14,623.1411,1292.08
2012/1/11,422.55,27.72,178.9,65.13,85.08,78,36.66,625.96,625.9611,1292.48
2012/1/12,421.39,28,175.93,65.23,84.74,78.5,36.85,629.64,629.6411,1295.5
2012/1/13,419.81,28.25,178.42,65.26,84.88,77.77,35.92,624.99,624.9911,1289.09
2012/1/17,424.7,28.255,181.66,65.12,85.69,77.97,34.91,628.58,628.5811,1293.67
2012/1/18,429.11,28.23,189.44,65.28,86.45,78.92,36.54,632.91,632.9111,1308.04
2012/1/19,427.75,28.12,194.45,65.19,87.03,79.59,36.93,639.57,639.5711,1314.5
2012/1/20,420.3,29.71,190.93,65.27,87.49,79.91,37.36,585.99,585.991,1315.38
2012/1/23,427.409,29.73,186.09,65,87.47,79.15,37.66,585.52,585.521,1316
2012/1/24,420.41,29.34,187,65,87.18,78.48,37.66,580.93,580.931,1314.65
2012/1/25,446.66,29.56,187.8,65.22,87.22,79.85,37.6,569.49,569.491,1326.0601
2012/1/26,444.63,29.5,193.316,65.7,86.77,79.66,37.49,568.1,568.101,1318.4301
2012/1/27,447.28,29.23,195.37,65.56,85.83,79.42,37.21,579.98,579.981,1316.33
2012/1/30,453.01,29.61,192.15,65.71,85.49,78.69,37.01,577.69,577.691,1313.01
2012/1/31,456.48,29.53,194.44,65.91,83.74,78.37,37.3,580.11,580.111,1312.41
2012/2/1,456.19,29.89,179.46,65.69,83.97,78.66,37.6,580.83,580.831,1324.09
2012/2/2,455.12,29.95,181.72,65.59,83.53,78.73,37.55,585.11,585.111,1325.54
2012/2/3,459.68,30.24,187.68,65.64,84.92,80,38.28,596.33,596.331,1344.9
2012/2/6,463.97,30.2,183.14,65.19,85.75,79.85,38.14,609.09,609.091,1344.33
2012/2/7,468.83,30.35,184.19,65.26,86.34,79.88,37.87,606.77,606.771,1347.05
2012/2/8,476.68,30.66,185.48,65.24,85.32,79.66,38.3,609.85,609.8511,1349.96
2012/2/9,493.17,30.77,184.98,64.89,84.88,79.2,37.86,611.46,611.461,1351.95
2012/2/10,493.42,30.495,185.54,64.6,83.8,78.79,37.61,605.91,605.9111,1342.64
2012/2/13,502.6,30.58,191.59,64.68,84.42,79.44,38.3,612.2,612.201,1351.77
2012/2/14,509.46,30.25,191.3,64.61,84.67,78.92,37.92,609.76,609.7611,1350.5
2012/2/15,497.67,30.05,184.47,64.65,84.12,78.07,37.4,605.56,605.5611,1343.23
2012/2/16,502.21,31.285,179.93,64.92,85.41,78.91,38,606.52,606.5211,1358.04
2012/2/17,502.12,31.25,182.5,64.99,85.62,79.42,38.47,604.64,604.6411,1361.23
2012/2/21,514.85,31.44,182.26,65.04,86.57,79.63,38.46,614,614.001,1362.21
2012/2/22,513.04,31.27,180.58,65,86.92,78.93,38.07,607.94,607.941,1357.66
2012/2/23,516.39,31.37,178.89,65.1,87.02,79.37,38.49,606.11,606.111,1363.46
2012/2/24,522.41,31.48,179.13,64.46,87.34,80.04,38.28,609.9,609.9011,1365.74
2012/2/27,525.76,31.35,178.53,64.45,87.23,80.25,39.06,609.31,609.311,1367.59
2012/2/28,535.41,31.87,183.8,65.18,87.14,79.44,39.21,618.39,618.391,1372.1801
2012/2/29,542.44,31.74,179.69,65.08,86.5,78.45,39.24,618.25,618.251,1365.6801
2012/3/1,544.47,32.29,180.04,64.83,86.83,78.78,40.37,622.4,622.4011,1374.09
2012/3/2,545.18,32.075,179.3,64.77,86.33,78.29,40.63,621.25,621.2511,1369.63
2012/3/5,533.16,31.8,180.26,64.91,87.01,79.17,40.4,614.25,614.2511,1364.33
2012/3/6,530.26,31.555,181.09,64.35,85.86,78.47,39.32,604.96,604.961,1343.36
2012/3/7,530.69,31.84,183.77,64.3,85.83,78.82,39.95,606.8,606.801,1352.63
2012/3/8,541.99,32.01,187.64,64.85,84.83,78.87,40.44,607.14,607.1411,1365.91
2012/3/9,545.17,31.99,184.32,64.74,84.3,79.41,41.03,600.25,600.2511,1370.87
2012/3/12,552,32.04,183.39,65.1,85.55,79.54,40.54,605.15,605.151,1371.09
2012/3/13,568.1,32.67,184.59,65.33,86.86,80.76,43.39,617.78,617.7811,1395.95
2012/3/14,589.58,32.77,182.26,65.08,86.02,80.71,43.58,615.99,615.9911,1394.28
2012/3/15,585.56,32.85,184.43,65.07,86.09,81.34,44.7,621.13,621.1311,1402.6
2012/3/16,585.57,32.6,185.05,65.12,86.44,81.07,44.57,625.04,625.0411,1404.17
2012/3/19,601.1,32.2,185.52,65.21,86.99,81.48,45,633.98,633.9811,1409.75
2012/3/20,605.96,31.99,192.33,64.96,86.6,81.45,45.38,633.49,633.4911,1405.52
2012/3/21,602.5,31.91,191.73,64.76,86.01,81.21,45.12,639.98,639.9811,1402.89
2012/3/22,599.34,31.995,192.4,64.46,85.33,80.93,44.65,646.05,646.0511,1392.78
2012/3/23,596.05,32.01,195.04,64.55,85.55,81.38,45.16,642.59,642.5911,1397.11
2012/3/26,606.98,32.59,202.87,65.17,87.03,82.34,46.17,649.33,649.3311,1416.51
2012/3/27,614.48,32.52,205.44,65.4,86.62,81.76,45.89,647.02,647.0211,1412.52
2012/3/28,617.62,32.19,201.16,65.62,85.86,81.78,46.27,655.76,655.7611,1405.54
2012/3/29,609.86,32.12,204.61,65.54,86.08,81.35,45.67,648.41,648.4111,1403.28
2012/3/30,599.55,32.255,202.51,65.96,86.73,81.15,45.98,641.24,641.2411,1408.47
2012/4/2,618.63,32.29,198.05,66.21,87.07,81.84,46.13,646.92,646.9211,1419.04
2012/4/3,629.32,31.94,199.66,65.88,85.83,81.54,45.42,642.62,642.6211,1413.38
2012/4/4,624.31,31.21,193.99,65.39,84.98,81.05,44.41,635.15,635.1511,1398.96
2012/4/5,633.68,31.52,194.39,65.34,84.82,80.91,44.34,632.32,632.3211,1398.08
2012/4/9,636.23,31.1,191.87,64.92,83.88,79.76,43.89,630.84,630.8411,1382.2
2012/4/10,628.44,30.47,186.98,64.2,82.17,78.7,42.96,626.86,626.8611,1358.59
2012/4/11,626.2,30.345,187.97,64.13,82.7,79.05,44.01,635.96,635.9611,1368.71
2012/4/12,622.77,30.975,190.69,64.15,83.6,80.06,44.84,651.01,651.0111,1387.5699
2012/4/13,605.23,30.81,188.46,63.54,82.95,78.82,43.21,624.6,624.6011,1370.26
2012/4/16,580.13,31.075,185.5,63.98,84.01,79.67,43.33,606.07,606.071,1369.5699
2012/4/17,609.7,31.44,188.39,64.22,85.45,80.76,43.9,609.57,609.571,1390.78
2012/4/18,608.34,31.14,191.07,63.26,85.75,79.74,43.29,607.45,607.4511,1385.14
2012/4/19,587.44,31.01,191.1,63.03,85.28,79.28,43.22,599.3,599.301,1376.92
2012/4/20,572.98,32.42,189.98,63.71,85.3,78.9,42.72,596.06,596.061,1378.53
2012/4/23,571.7,32.12,188.24,63.37,85.69,78.8,42.85,597.6,597.601,1366.9399
2012/4/24,560.28,31.92,190.33,63.77,86.31,79.79,43.28,601.27,601.271,1371.97
2012/4/25,610,32.2,194.42,64.43,86.85,79.94,43.16,609.72,609.7211,1390.6899
2012/4/26,607.7,32.11,195.99,64.75,86.07,80.4,43.8,615.47,615.4711,1399.98
2012/4/27,603,31.98,226.85,64.84,86.08,80.56,43.34,614.98,614.9811,1403.36
2012/4/30,583.98,32.015,231.9,65.1,86.34,80.45,42.98,604.85,604.8511,1397.91
2012/5/1,582.13,32.01,230.04,65.22,87.04,81.46,43.79,604.43,604.431,1405.8199
2012/5/2,585.98,31.8,230.25,65.33,86.2,81.13,43.2,607.26,607.2611,1402.3101
2012/5/3,581.82,31.76,229.45,65.34,85.65,81.26,43.01,611.02,611.021,1391.5699
2012/5/4,565.25,30.98,223.99,64.74,84.57,80.94,41.75,596.97,596.971,1369.1
2012/5/7,569.48,30.65,225.16,64.8,84.48,82.47,41.78,607.55,607.551,1369.58
2012/5/8,568.18,30.5,223.9,64.98,84.02,82.22,41.38,612.79,612.7911,1363.72
2012/5/9,569.18,30.76,222.98,64.28,83.31,81.43,40.64,609.15,609.1511,1354.58
2012/5/10,570.52,30.74,226.69,64.57,82.84,81.78,40.74,613.66,613.6611,1357.99
2012/5/11,566.71,31.16,227.68,64.34,83.1,81.6,36.96,605.23,605.231,1353.39
2012/5/14,558.22,30.68,222.93,63.93,82.12,80.53,35.79,604,604.001,1338.35
2012/5/15,553.17,30.21,224.39,63.61,81.79,80.21,36.24,611.11,611.111,1330.66
2012/5/16,546.075,29.9,224.06,63.71,82.17,80.59,35.46,628.93,628.9311,1324.8
2012/5/17,530.12,29.72,218.36,63.55,81.91,79.87,33.93,623.05,623.0511,1304.86
2012/5/18,530.38,29.27,213.85,63.35,81.47,78.91,33.49,600.4,600.401,1295.22
2012/5/21,561.28,29.75,218.11,63.47,82.04,79.8,32.51,614.11,614.1111,1315.99
2012/5/22,556.97,29.76,215.33,63.52,81.95,79.65,34.01,600.8,600.801,1316.63
2012/5/23,570.56,29.11,217.28,63.27,82.04,79.75,34.26,609.46,609.4611,1318.86
2012/5/24,565.32,29.07,215.24,63.1,82.61,79.8,33.97,603.66,603.661,1320.6801
2012/5/25,562.29,29.06,212.89,62.51,82.08,79.25,33.5,591.53,591.531,1317.8199
2012/5/29,572.27,29.56,214.75,62.59,81.93,79.82,33.63,594.34,594.341,1332.42
2012/5/30,579.17,29.34,209.23,62.21,79.79,78.83,32.96,588.23,588.231,1313.3199
2012/5/31,577.73,29.19,212.91,62.43,78.63,79.36,33.15,580.86,580.861,1310.33
2012/6/1,560.99,28.45,208.22,61.78,77.92,79.02,31.93,570.98,570.981,1278.04
2012/6/4,564.29,28.55,214.57,62.34,77.83,79.04,31,578.59,578.591,1278.1801
2012/6/5,562.83,28.505,213.21,62.21,77.6,79.12,31.99,570.41,570.411,1285.5
2012/6/6,571.46,29.35,217.64,62.8,80.18,80.68,33.07,580.57,580.571,1315.13
2012/6/7,571.72,29.23,218.8,62.8,80.69,80.66,32.81,578.23,578.231,1314.99
2012/6/8,580.32,29.65,218.48,62.98,80.84,81.36,33.68,580.45,580.451,1325.66
2012/6/11,571.17,28.895,216.5,62.12,80.27,80.28,32.82,568.5,568.501,1308.9301
2012/6/12,576.16,29.29,216.42,63.08,81.26,81.26,33.77,565.1,565.1009,1324.1801
2012/6/13,572.16,29.13,214.73,64.45,80.63,80.59,34.3,561.09,561.091,1314.88
2012/6/14,571.53,29.34,214.45,65.45,82.13,81.72,34.65,559.05,559.0509,1329.1
2012/6/15,574.13,30.02,218.35,66.01,83.22,82.57,35.03,564.51,564.511,1342.84
2012/6/18,585.78,29.84,222.66,66.3,83.11,82.15,34.62,570.85,570.851,1344.78
2012/6/19,587.41,30.7,224.03,66.72,84.48,82.98,35.38,581.53,581.531,1357.98
2012/6/20,585.741,30.93,223.02,67,84.97,82.46,36.45,577.51,577.511,1355.6899
2012/6/21,577.67,30.135,220.575,66.39,82.11,81.19,35.51,565.21,565.211,1325.51
2012/6/22,582.1,30.7,222.16,66.63,82.11,81.87,35.99,571.48,571.481,1335.02
2012/6/25,570.765,29.865,220.07,66.5,81.24,80.47,35.32,560.7,560.701,1313.72
2012/6/26,572.025,30.02,225.61,66.42,82.4,81.33,35.71,564.68,564.681,1319.99
2012/6/27,574.5,30.17,225.62,66.84,83.2,81.98,36.78,569.3,569.301,1331.85
2012/6/28,569.05,29.91,221.31,66.94,83.1,82.34,35.88,564.31,564.3109,1329.04
2012/6/29,584,30.59,228.35,67.56,85.57,83.33,35.73,580.07,580.071,1362.16
2012/7/2,592.52,30.56,229.32,68,85.34,83.65,36.28,580.47,580.471,1365.51
2012/7/3,599.41,30.76,229.53,68.04,86.28,83.78,35.88,587.83,587.831,1374.02
2012/7/5,609.94,30.7,227.06,67.78,85.57,83.22,34.38,595.92,595.921,1367.58
2012/7/6,605.88,30.185,225.05,67.64,84.8,82.54,33.9,585.98,585.981,1354.6801
2012/7/9,613.89,30,225.05,67.78,83.65,83.39,33.96,586.01,586.011,1352.46
2012/7/10,608.21,29.74,219.5,67.88,83.11,83.05,34.25,581.7,581.701,1341.47
2012/7/11,604.43,29.3,218.37,67.9,84.38,84.09,34.59,571.19,571.191,1341.45
2012/7/12,598.9,28.63,215.36,67.71,84.12,83.54,34.04,570.48,570.481,1334.76
2012/7/13,604.97,29.39,218.39,68.61,85.47,84.48,36.07,576.52,576.521,1356.78
2012/7/16,606.91,29.44,216.01,68.45,85.05,83.98,35.09,574.92,574.921,1353.64
2012/7/17,606.94,29.66,216.93,69,85.73,85.19,34.99,576.73,576.731,1363.67
2012/7/18,606.26,30.45,217.47,69.37,86.21,84.98,34.96,580.76,580.761,1372.78
2012/7/19,614.32,30.665,226.17,69.53,86.21,84.63,34.46,593.06,593.061,1376.51
2012/7/20,604.3,30.115,228.29,68.63,85.95,83.83,33.9,610.82,610.8211,1362.66
2012/7/23,603.83,29.28,226.01,68.11,85.21,83.59,34.44,615.51,615.5111,1350.52
2012/7/24,600.92,29.15,223.04,67.35,84.58,83.7,34.73,607.57,607.5711,1338.3101
2012/7/25,574.97,28.83,217.05,67.53,85.24,84.04,35.17,607.99,607.991,1337.89
2012/7/26,574.88,29.16,220.01,68.74,86.52,84.67,35.81,613.36,613.3611,1360.02
2012/7/27,585.16,29.755,237.32,69.52,87.45,85.2,36.89,634.96,634.9611,1385.97
2012/7/30,595.03,29.64,236.09,69.45,87.56,85.23,36.14,632.3,632.3011,1385.3
2012/7/31,610.76,29.47,233.3,69.22,86.85,84.84,36,632.97,632.9711,1379.3199
2012/8/1,606.81,29.41,232.09,69.38,86.91,84.62,36,632.68,632.6811,1375.3199
2012/8/2,607.79,29.19,230.81,68.45,85.88,84.08,35.17,628.75,628.7511,1365
2012/8/3,615.7,29.75,234.97,69.12,87.55,85.58,36.09,641.33,641.3311,1390.99
2012/8/6,622.55,29.95,233.99,68.84,87.45,85.15,36.3,642.82,642.8211,1394.23
2012/8/7,620.914,30.26,236.56,68.29,87.92,84.67,37.01,640.54,640.5411,1401.35
2012/8/8,619.86,30.33,234.38,68.35,88.28,84.65,37.16,642.23,642.2311,1402.22
2012/8/9,620.73,30.5,234.06,68.32,88.2,84.54,36.92,642.35,642.3511,1402.8
2012/8/10,621.7,30.42,232.75,68.64,88.44,84.77,36.97,642,642.0011,1405.87
2012/8/13,630,30.39,232.44,68.46,88.14,84.99,36.99,660.01,660.0111,1404.11
2012/8/14,631.69,30.13,233.19,68.64,88.2,84.94,37.1,668.66,668.6612,1403.9301
2012/8/15,630.83,30.2,237.42,68.35,88,84.71,37.07,667.54,667.5411,1405.53
2012/8/16,636.34,30.78,241.55,68.2,88.67,85.22,37.1,672.87,672.8712,1415.51
2012/8/17,648.11,30.9,241.17,67.8,88.4,85.87,36.98,677.14,677.1412,1418.16
2012/8/20,665.15,30.74,240.35,67.7,87.95,85.75,37.37,675.54,675.5412,1418.13
2012/8/21,656.062,30.8,239.45,67.78,87.46,85.22,38.04,669.51,669.5112,1413.17
2012/8/22,668.87,30.54,243.1,67.75,87.73,85.69,37.83,677.18,677.1812,1413.49
2012/8/23,662.63,30.255,241.198,67.74,87.31,85.15,37.23,676.8,676.8011,1402.08
2012/8/24,663.222,30.56,245.74,67.6,88.05,85.39,37.17,678.63,678.6312,1411.13
2012/8/27,675.68,30.69,243.92,67.49,87.74,85.41,37.23,669.22,669.2211,1410.4399
2012/8/28,674.8,30.63,246.11,67.51,88.1,84.92,37.13,677.25,677.2512,1409.3
2012/8/29,673.466,30.65,247.12,67.37,87.9,84.55,37.3,688.01,688.0112,1410.49
2012/8/30,663.868,30.32,246.22,67.21,87.2,84.01,36.9,681.68,681.6812,1399.48
2012/8/31,665.24,30.82,248.27,67.43,87.3,84.34,37.14,685.09,685.0911,1406.58
2012/9/4,674.97,30.385,247.88,67.26,87.12,84.25,37.01,681.04,681.0412,1404.9399
2012/9/5,670.23,30.39,246.22,67.27,87.33,85.19,37.11,680.72,680.7212,1403.4399
2012/9/6,676.27,31.345,251.38,67.84,88.99,86.47,38.69,699.4,699.4012,1432.12
2012/9/7,680.44,30.95,259.14,67.88,89.92,86.64,39.3,706.15,706.1512,1437.92
2012/9/10,662.74,30.72,257.09,68.18,89.48,86.61,38.76,700.77,700.7712,1429.08
2012/9/11,660.59,30.79,255.67,68.2,89.62,86.76,39.6,692.19,692.1912,1433.5601
2012/9/12,669.79,30.78,255.63,68.15,89.55,86.73,39.92,690.88,690.8812,1436.5601
2012/9/13,682.98,30.935,260.24,68.99,91.23,88.56,41.4,706.04,706.0412,1459.99
2012/9/14,691.28,31.21,261.27,68.47,92.3,88.7,41.57,709.68,709.6812,1465.77
2012/9/17,699.781,31.21,258,68.25,91.91,88.52,41.19,709.98,709.9812,1461.1899
2012/9/18,701.91,31.175,258.75,68.55,91.65,88.61,41.26,718.28,718.2812,1459.3199
2012/9/19,702.1,31.052,261.68,68.6,90.57,88.95,41.34,727.5,727.5012,1461.05
2012/9/20,698.7,31.45,260.81,68.9,91.52,89.33,41.25,728.1166,728.1212,1460.26
2012/9/21,700.095,31.19,257.47,69.06,91.92,89.54,40.88,733.99,733.9912,1460.15
2012/9/24,690.79,30.78,254.805,69,91.88,88.66,41.23,749.38,749.3813,1456.89
2012/9/25,673.54,30.39,252.46,69.32,91.74,88.12,40.55,749.16,749.1613,1441.59
2012/9/26,665.18,30.165,249.67,69,91.23,88.33,40.24,753.46,753.4613,1433.3199
2012/9/27,681.32,30.16,256.59,69.01,91.8,88.26,40.68,756.5,756.5013,1447.15
2012/9/28,667.105,29.76,254.32,68.91,91.45,88.2,40.48,754.5,754.5013,1440.67
2012/10/1,659.39,29.49,252.01,69.13,91.8,88.66,40.97,761.78,761.7813,1444.49
2012/10/2,661.31,29.66,250.6,68.96,91.72,88.83,40.92,756.99,756.9913,1445.75
2012/10/3,671.45,29.86,255.92,69,91.7,89.49,40.86,762.5,762.5013,1450.99
2012/10/4,666.8,30.03,260.47,69.27,92.22,90.36,41.82,768.05,768.0513,1461.4
2012/10/5,652.59,29.85,258.51,69.65,92.55,90.42,41.71,767.65,767.6513,1460.9301
2012/10/8,638.17,29.78,259.06,69.44,92.68,90.17,41.66,757.84,757.8413,1455.88
2012/10/9,635.85,29.28,250.96,68.41,92.13,89.26,41.38,744.09,744.0913,1441.48
2012/10/10,640.91,28.98,244.99,68.22,91.03,88.73,41.77,744.56,744.5613,1432.5601
2012/10/11,628.1,28.95,244.22,67.97,91.17,88.71,42.1,751.48,751.4813,1432.84
2012/10/12,629.714,29.2,242.36,67.97,91.03,88.25,41.62,744.75,744.7513,1428.59
2012/10/15,634.76,29.51,244.18,68.6,91.51,89.11,42.38,740.98,740.9813,1440.13
2012/10/16,649.7925,29.49,243.94,69.55,92.38,89.93,42.83,744.7,744.7013,1454.92
2012/10/17,644.6136,29.59,247.49,71,93.39,90.4997,43.32,755.49,755.4913,1460.91
2012/10/18,632.64,29.495,244.85,72.52,93.48,90.62,43.01,695,695.0012,1457.34
2012/10/19,609.84,28.64,240,71.86,92.15,89.26,42.32,681.79,681.7912,1433.1899
2012/10/22,634.03,28,233.78,71.78,92.19,88.51,42.09,678.67,678.6712,1433.8199
2012/10/23,613.3554,28.047,234.31,70.89,90.18,86.95,41.33,680.35,680.3511,1413.11
2012/10/24,616.83,27.9019,228.49,70.74,89.88,86.94,41.71,677.3022,677.3012,1408.75
2012/10/25,609.538,27.88,222.92,71.14,90.43,87.15,41.67,677.76,677.7612,1412.97
2012/10/26,604,28.21,238.24,70.9,90.62,86.66,41.16,675.15,675.1512,1411.9399
2012/10/31,595.32,28.54,232.8931,70.82,91.17,86.35,41.68,680.2976,680.3012,1412.16
2012/11/1,596.5399,29.515,232.14,71.5,91.6,87.68,42.84,687.59,687.5911,1427.59
2012/11/2,576.8,29.4998,232.4224,70.9,90.27,86.93,42.42,687.918,687.9212,1414.2
2012/11/5,584.6211,29.63,234.33,70.79,90.63,86.86,42.27,682.96,682.9612,1417.26
2012/11/6,582.8495,29.86,237.56,71.01,91.61,87.29,42.88,681.72,681.7212,1428.39
2012/11/7,558.0019,29.08,232.0608,70.34,88.18,85.45,40.48,667.12,667.1211,1394.53
2012/11/8,537.75,28.81,227.35,69.65,87.0695,84.58,40.4,652.29,652.2911,1377.51
2012/11/9,547.06,28.83,226.31,69.87,87.21,85.18,40.62,663.03,663.0311,1379.85
2012/11/12,542.83,28.22,226.47,69.68,87.32,85.27,40.58,665.9,665.9012,1380.03
2012/11/13,542.898,27.0895,226.6,69.51,86.47,85.87,40.04,659.0532,659.0511,1374.53
2012/11/14,536.88,26.84,222.95,69.27,86.07,84.88,39.29,652.55,652.5511,1355.49
2012/11/15,525.62,26.6607,220.599,69.07,86.14,85.3,39.39,647.26,647.2611,1353.33
2012/11/16,527.678,26.5209,225.23,69.19,86.45,85.91,39.53,647.18,647.1811,1359.88
2012/11/19,565.73,26.7277,229.71,69.25,87.67,86.76,40.59,668.21,668.2111,1386.89
2012/11/20,560.9134,26.71,233.78,69.67,87.5,86.79,40.7,669.97,669.9711,1387.8101
2012/11/21,561.7,26.95,238.03,69.59,88.01,87.58,40.73,665.87,665.8711,1391.03
2012/11/23,571.5,27.7,239.88,69.56,89.09,88.5,41.09,667.97,667.9712,1409.15
2012/11/26,589.53,27.385,243.62,69.09,88.62,88.29,40.88,661.15,661.1511,1406.29
2012/11/27,584.78,27.08,243.4017,68.81,87.35,88.08,40.75,670.71,670.7111,1398.9399
2012/11/28,582.94,27.36,247.11,69.29,88.1,88.27,40.83,683.67,683.6712,1409.9301
2012/11/29,589.36,26.95,251.27,69.22,88.12,87.97,41.22,691.89,691.8912,1415.95
2012/11/30,585.28,26.615,252.05,69.73,88.14,88.08,41.08,698.37,698.3712,1416.1801
2012/12/3,586.19,26.4294,250.3291,69.65,87.61,87.75,40.81,695.25,695.2512,1409.46
2012/12/4,575.8454,26.37,252.4881,69.86,87.19,87.27,40.57,691.03,691.0312,1407.05
2012/12/5,538.7923,26.67,253.96,69.97,87.73,87.62,41.2,687.82,687.8212,1409.28
2012/12/6,547.2445,26.725,253.37,70.05,88,87.49,41.47,691.13,691.1312,1413.9399
2012/12/7,533.25,26.455,253.2681,70.45,88.6,87.33,42.56,684.21,684.2112,1418.0699
2012/12/10,529.8209,26.94,247.77,70.6,88.41,87.1,42.31,685.42,685.4212,1418.55
2012/12/11,541.388,27.32,250.69,71.1,88.99,87.27,42.64,696.88,696.8812,1427.84
2012/12/12,539,27.24,251.76,70.96,89.45,89.32,42.77,697.56,697.5612,1428.48
2012/12/13,529.69,27.11,251.25,70.75,88.58,89.44,42.78,702.7,702.7012,1419.45
